nl|in Egypte. Daarin prees hij Morsi en de oprichter van de Moslimbroeders als martelaren.
nl|De opname staat vermeld in het dit voorjaar verschenen eindverslag van de parlementaire â€˜mini-enquÃªteâ€™ naar
nl|buitenlandse financiering van islamitische instellingen. In de openbare verhoren werd Jacob van der Blom â€“
nl|een bekeerling met wie Elforkani nauw samenwerkt â€“ doorgezaagd over de Moslimbroeders. Diezelfde dag reageerde
nl|Elforkani op de radio getergd met de aankondiging in vrijwel elke grote stad met buitenlands
nl|geld een moskee te gaan neerzetten.  Een paar weken later sloeg hij in een
nl|ingezonden stuk in Het Parool een verzoenende toon aan: â€˜Zelden was de behoefte aan â€˜verbindersâ€™
nl|zo groot. Maar verbinders zijn per definitie eenzaam en wie durft nu, na al deze
nl|verhoren, nog genuanceerd te zijn? Ik wil die rol (weer) op mij nemen. Maar ik
nl|heb andere verbinders nodig. Wie komt (mij) helpen?â€™  Hij begint zo fijn, de afrit
nl|van de Amstelveenseweg, vlak voor de brug over het Zuider Amstelkanaal.  Lekker vers asfalt,
nl|helderwitte belijning, ruim voldoende ruimte om prinsheerlijk en op je dooie akkertje uit te voegen.
nl|Tot je aan het eind van de uitvoegstrook komt en duidelijk is dat er aan
nl|de andere zijde van het fietspad niets is waarover je als automobilist je weg kunt
nl|vervolgen. Meer dan uitzicht op een stevige boom in een drassig grasveld dat schuin afloopt
nl|naar het water van het kanaal, heb je hier niet.  Waar al een kleine
nl|honderd jaar het verkeer rechtdoor rijdt, ligt sinds een paar weken een afrit naar nergens.
nl|Het lijkt erop dat het kantoorgebouw op de hoek, voorheen het kantoor van de advocaten
nl|van Loyens Loef, de bestemming was, maar dat heeft op de Fred. Roeskestraat al toegang
nl|tot de parkeergarage eronder.  Het blijkt te gaan om een tijdelijke afrit om bouwverkeer
nl|veilig aan de achterkant van het gebouw te krijgen. Na afronding van de verbouwing, die
nl|in januari begint en tot november 2022 zal duren, wordt de verkeerssituatie weer in de
nl|oorspronkelijke staat teruggebracht, zegt een woordvoerder van de gemeente. â€œDe route voor het bouwverkeer is
nl|via de nieuwe afrit aan de Amstelveenseweg het bouwterrein op en via de Fred. Roeskestraat
nl|er weer uit.â€  Het is veel gedoe voor een verbouwing. Dat heeft te maken
nl| met de scholen die op de Fred. Roeskestraat zitten. â€œKeren is niet mogelijk op
nl|het bouwterrein. Daarom is in samenspraak met onder meer de centrale verkeercommissie ervoor gekozen het
nl|op deze manier in te richten.â€  Met de monumentale boom, die pontificaal voor de
nl|afrit staat, komt het ook goed, verzekert de woordvoerder: het verkeer kan erlangs. â€œDe boom
nl|blijft behouden, deze valt buiten het officiÃ«le bouwterrein. De wortels van de boom worden straks
en|conductive wok such a unique piece of cooking equipment? "Potentially, other utensils would work, too.
en|But you just need to mix at amazing speeds to make sure that the heat
en|is going into your ingredients uniformly," explains Ko. On average, the chefs in the study
en|tossed their wok at a speed of 2.7 times per second. This is also why
en|many Chinese chefs suffer from muscle injuries. But the long career of the Oscar winner
en|-- who died Saturday at 90 -- was packed with full-blooded performances as other larger-than-life
en|characters, as well. (His own persona was so big that he became a running gag
en|on "SNL.") In more than 50 years on the screen, Connery worked with the greatest
en|directors and actors of his time in big hits and notable bombs. And if he
en|never quite escaped the shadow of Bond, performances like these still broadened his stature beyond
en|his signature role. James Bond in seven movies, starting with "Dr. No" (1962) The gadgets!
en|The women! The quips! Though others succeeded him in the role, Connery was the original
en|Bond, and for countless film fans, the real McCoy. His combination of masculinity, charm and
en|danger was unforgettable, and some of his lines became part of the lexicon: "Bond --
en|James Bond" ... "Shaken, not stirred." Connery stole the show (from Kevin Costner and Robert
en|DeNiro) and won Best Supporting Actor in the hit adaptation of the Al Capone/Eliot Ness
en|saga. "You know how to get Capone?" he schools Costner. "They pull a knife, you
en|pull a gun. He sends one of yours to the hospital, you send one of
en|his to the morgue. That's the Chicago way!" He scored another huge hit as a
en|Soviet submarine captain defecting to the US, this time showing Alec Baldwin how it's done.
en|AN ISIS gunman armed with an assault rifle and wearing a fake bomb vest was
en|shot dead as four people were killed and 22 wounded in a terrorist rampage in
nl|extra beschermd, met aluminium palen.â€  De techniek van het fresco  De frescotechniek bestaat
nl|uit schilderen op een vochtig medium, zoals nog nat pleisterwerk. Voor fresco's zijn slechts een
nl|beperkt aantal pigmenten geschikt.[1] Andere pigmenten moeten dan na droging worden toegepast.  Aanbrengen van
nl|het fresco op de schets; fresco door Gentile da Fabriano in het Trincipaleis te Foligno.
nl| Cennino Cennini beschreef reeds in de 15e eeuw de opbouwstadia van de frescotechniek:
nl|arriccio: het bedekken van de muur met een ruwe pleisterlaag. Hierop wordt met houtskool een
nl|schets gemaakt.  sinopia. Als de schets is goedgekeurd wordt deze overgeschilderd met okerverf, vermengd
nl|met sinopia; een roodbruin pigment. Hierbij wordt zowel de kleurstof als de tekening zelf met
nl|sinopia aangeduid.  intonaco: het bedekken van de sinopia met een dunne, gladde, pleisterlaag; de
nl|fresco intonaco. De sinopia schemert nog door de natte pleisterlaag heen.  Vervolgens brengt de
nl|schilder het fresco aan.  In de loop van de 15e eeuw gaat men over
nl|tot het maken van werktekeningen op ware grootte op kartons (aan elkaar gelijmde vellen papier).
nl|De ontwerptekening wordt verdeeld in vierkanten. Vierkant voor vierkant wordt overgenomen op de kartons; dit
nl|heet kwadreren. Nadat een karton op de juiste plaats op de natte intonaco is geplaatst
nl|worden de omtrekken van de figuren met een graveernaald ingegrift. Soms maakt men gebruik van
nl|de spolverotechniek: eerst doorboort men de werktekening met honderden gaatjes, waarna deze merktekens, eenmaal op
nl|de muur, via houtskool overgebracht worden op het natte pleister. Deze techniek is onder anderen
nl|door Ghirlandaio en Michelangelo gebruikt om details, zoals gezichten, aan te geven.  In tegenstelling
nl|tot het schilderen in fresco wordt schilderen in secco op droog pleisterwerk gedaan. Daarbij worden
nl|de pigmenten in een bindend medium opgelost, zoals ei (gelijksoortig als bij tempera). Een tussenvorm,
nl|waarbij het gedroogde pleisterwerk met vocht verzacht wordt voordat de pigmenten worden aangebracht, heet wel
nl|mezzo-secco.  Het verschil tussen deze twee technieken is dat het bij fresco het natte
nl|pleisterwerk, terwijl het droogt, de pigmenten van het schilderij absorbeert, terwijl de verf bij de
nl|in secco techniek op het pleisterwerk blijft liggen. Terwijl het water verdampt, neemt de kalk
nl|calciumoxide koolzuur uit de lucht op en vormt calciumcarbonaat. De frescoschildering wordt als het ware
nl|een deel van het muuroppervlak, het is eigenlijk in de muur geschilderd in plaats van
nl|er op. De frescotechniek leidt hierdoor tot een zeer duurzaam kunstwerk. Als de muur kapotgaat,
nl|kan het schilderij vaak nog worden gereconstrueerd.  De moeilijkheid van frescoschilderen is dat er
en|Vienna. Police have detained 14 people in connection with last night's rampage after it was
en|first believed "several" suspected extremists opened fire near a synagogue and busy restaurants at six
en|sites in the Austrian capital. Until now, self-employed workers were only set to receive government
en|grants worth 40% of average monthly profits from November through to January 2021. Today's announcement
en|will see November's grant doubled - but December and January's cover will remain at the
en|lower level. The latest grant was set to be worth Â£3,750 but this will now
en|increase to Â£5,160. Over all, self-employed workers will receive 55% of trading profits for the
en|next three months. The help for self-employed workers has now been brought in line with
en|the support already revealed for PAYE workers. The furlough scheme has been extended beyond its
en|October 31 deadline, and will see 80% of wages paid for by the state if
en|their workplace has been forced to temporarily shut up shop next month. The government says
en|that the support package is broadly the same as the one for a PAYE employee
en|who is furloughed in November but rolled onto the Job Retention Scheme in December and
en|January. Applications for payments will also be brought forward from December 14 to November 30.
en|Self-employed workers will still have to prove their business has been negatively affected by the
en|lockdown before being able to make a claim. Roger Barker, director of policy at the
en|Institute of Directors (IoD) said the additional support was welcome but there are still "significant
en|gaps" in the scheme. He said: "Many small company directors continue to go without support,
en|itâ€™s long past time to sort this problem." Chancellor Rishi Sunak said: "The rapidly changing
en|health picture has meant we have had to act in order to protect peopleâ€™s lives
en|and I know this is incredibly worrying time for the self-employed. "That is why we
en|have increased the generosity of the third grant, ensuring those who cannot trade or are
en|facing decreased demand are able to get through the months ahead." On Saturday, the Prime
en|Minister told the nation that all non-essential shops, including pubs, restaurants and gyms, will have
en|to temporarily close from Thursday November 5. Early speculation had been that the support would
en|be increased but not to the same amount as that for PAYE employees. Chancellor Rishi
en|Sunak told the BBC Radio 4 Today programme this morning: "Weâ€™ve announced extensions to our
en|self-employed grants and, what we have done typically during this crisis, is adjust the value
en|of the grants as weâ€™ve adjusted the value of support to those who are employed,
nl|snel gewerkt moet worden, omdat het pleisterwerk in Ã©Ã©n dag droogt. Het oppervlak dat in
nl|Ã©Ã©n dag bewerkt kon worden heette tijdens de renaissance in ItaliÃ« een giornata, ofwel de
nl|hoeveelheid voor Ã©Ã©n dag. Daarom was het ook van belang dat de sinopia alvast het
nl|hele werk vastlegde.[1] Met een vergrootglas zijn de grenzen van Ã©Ã©n dag werk goed waarneembaar.
nl|Soms, als het pleisterwerk niet van optimale kwaliteit was, zijn de delingen zelfs met het
nl|blote oog zichtbaar. Schilders in fresco voegen later vaak details in secco toe. Egyptische muurschilderingen
nl|in tombes zijn meestal in secco, de Romeinse muurschilderingen in PompeÃ¯ en Herculaneum daarentegen zijn
nl|in fresco.  Het grote nadeel van de fresco's ligt hierin dat zij ondeelbaar verbonden
nl|zijn met de ondergrond. Het niet-mobiele karakter ervan maakt hen gevoelig voor vernietiging door rampen
nl|of oorlogsomstandigheden. Zo werden tijdens de Tweede Wereldoorlog door een bombardement het grootste deel van
nl|Andrea Mantegna's muurschilderingen van de Ovetari Kapel van Padua verwoest.  Terwijl de taferelen van
nl|het tweede en derde register ons vertrouwd kunnen voorkomen uit het Nieuwe Testament, beelden de
nl|twaalf scÃ¨nes van het eerste register gebeurtenissen uit die nu vrijwel onbekend zijn: ze zijn
nl|namelijk niet gebaseerd op de Bijbel, maar onder andere op de apocriefe evangeliÃ«n en op
nl|de Legenda Aurea. De zuidwand vertelt het verhaal van Joachim en Anna die na langdurige
nl|kinderloosheid toch een kind verwachten. Zij worden de ouders van Maria, wier jeugd wordt samengevat
en|in place to report any undesired side effects or â€œadverse drug reactionsâ€œ. The most important
en|aspect of drug safety monitoring is reliable, real-time information. Health-care professionals (physicians, pharmacists, nurses, dentists)
en|are best placed to report suspected adverse reactions as part of patient care. Patients also
en|have a critical role in getting the right information to authorities and should refer to
en|their medical practitioner as soon as they detect unwanted symptoms or reactions. Both health professionals
en|and patients should report these even if they are doubtful about the precise relationship between
en|the given drug and the reaction. Most adverse reactions are preventable Many undesired drug reactions
en|may be due to factors independent of the medicine. For example: incorrect diagnosis of the
en|patientâ€™s medical condition; prescription of an inappropriate drug or incorrect dosage of the appropriate drug;
en|an undetected medical, genetic or allergic condition that may cause a patient reaction; self-medication with
en|prescription medicines; not following instructions for taking the medication; interactions with other drugs (including traditional
en|medicines) and certain foods. But s risks may also occur because a medicineâ€™s composition and
en|ingredients do not meet required standards, causing them to be ineffective and even hazardous; or
en|because the medicine is counterfeit, with no active ingredients or inappropriate ingredients. Assessing medicines before
en|and after they reach patients Before medicines or vaccines are made widely available in countries,
en|they are rigorously tested in patient and healthy volunteers respectively to discover how well they
en|work for a defined disease and how safe they are. But to get a comprehensive
en|picture of a productâ€™s safety, it is important to keep watching how it works once
en|it is widely used in a population. This requires careful patient monitoring and further scientific
en|data collection by organized local, national and international agencies. Drug safety during the COVID-19 pandemic
en|International drug safety monitoring is particularly important during global epidemics such as the current COVID-19
en|pandemic, and even more so when there are no proven vaccines or medicines for the
en|disease. As new COVID-19 vaccines and treatments become available, health-care professionals and patients will need
en|to be actively engaged in monitoring the effects of these novel products and reporting any
en|potential adverse reaction. By analyzing reported reactions, national medicines authorities can take the necessary measures
en|for safer use of the drugs, scientists can assess the data and, if needed, international
en|networks can be activated to address the problem. WHOâ€™s role in making medicines safer WHO
en|promotes global drug safety through its Programme for International Drug Monitoring, which supports countries to
en|develop sound pharmacovigilance policies, organizes hands-on training and workshops, and establishes networks for information sharing.
en|An important role of the programme is to strengthen national reporting systems and their contribution
en|to VigiBase, the global WHO database for adverse drug reactions, managed by Uppsala Monitoring Centre
en|in Sweden, and to identify possible links between the use of a drug and adverse
en|reactions. When signals of drug safety problems emerge through the database or other sources, WHO
en|and Uppsala Monitoring Centre share new information on serious adverse reactions with all WHO Member
en|States. A recent key WHO development is the introduction of a mobile application called â€œMed
en|Safetyâ€, jointly launched in nine countries* with Uppsala Monitoring Centre and the UK Medicines and
en|Healthcare products Regulatory Agency. The app enables health-care professionals and patients to report suspected adverse
en|reactions directly to the national authoritiesâ€™ data base. WHO is preparing to roll out the
en|app in more countries once a COVID-19 vaccine becomes available. *Armenia, Botswana, Burkina Faso, CÃ´te
en|dâ€™Ivoire, Democratic Republic of the Congo, Ethiopia, Ghana, Uganda, Zambia. Talented actress Sai Pallavi has
en|given a shock to writer-director Anil Ravipudi as she reportedly said no to his forthcoming
en|film. Apparently, Anil has approached Sai Pallavi to play the lead role in his female
en|oriented subject. However, Sai Pallavi gently turned down the role. While the reasons for denying
en|the film is not known, it is learnt that her decision has irked director Anil
en|Ravipudi and producer Dil Raju. Sai Pallavi earlier worked with Dil Raju in Fidaa that
en|changed her fortunes in Tollywood. Later, she acted under the production houseâ€™s MCA as well.
en|However, she hasnâ€™t signed any film under Rajuâ€™s production house since then. She has got
en|busy with other films. Currently, she is working with Naga Chaitanya in Love Story directed
en|by Sekhar Kamula. While Anil Ravipudi had planned to make F3, sequel to fun entertainer
en|F2, his plans have gone haywire due to Covid-19 pandemic the film has been delayed.
en|With this, Ravipudi has written a female oriented subject and wanted to wrap it before
en|F3. Since Sai Pallavi said no now, Ravipudiâ€™s plans to make the female oriented film
en|may take some more time. After Sarileru Neekevvaru bagged mixed reviews, Ravipudi is under pressure
en|to deliver a quality film to make a strong comeback. It needs to be seen
en|what is in store for Ravipudi and Dil Raju. Alzheimerâ€™s disease creeps up slowly. A
en|spouse or parent misplaces the car keys. They forget the PIN to the ATM. They
en|get lost taking a walk, struggling to find their way home. First dismissed as nothing
en|â€” a â€œsenior momentâ€ if you will, something that happens to everyone â€” quiet suspicions
en|build. A visit to the doctor is arranged. The news comes back. Itâ€™s dementia. And
en|one looks into the abyss. Of the millions who have had Alzheimerâ€™s dementia â€” more
en|than 5 million Americans are living with it now â€” none has ever recovered. But
en|it is the path toward death that feels especially tragic. The victim becomes increasingly frail
en|and dependent, unable to manage even the simplest tasks of everyday living â€” cooking, bathing,
en|toileting. Worse, one of the people you love most in the world â€” a partner,
en|friend, sibling, or parent â€” disappears before your very eyes. I write from experience. Earlier
en|this year, I recounted in the magazine the journey of my wife, Laurie, through whatâ€™s
en|called younger-onset Alzheimerâ€™s â€” when the disease strikes someone under 65 â€” a journey that
en|began with her diagnosis at age 56 and ended seven years later with her death,
en|in March 2019. The article provoked an outpouring of responses from readers, many of whom
en|told of their own harrowing encounters with the disease. The fear, heartbreak, and even despair
en|they described reminded me of my own reactions as, bit by bit, Alzheimerâ€™s took my
en|wife. But in an odd way, hearing from them was gratifying, too. The long process
en|of losing a loved one to Alzheimerâ€™s and other forms of dementia can be a
en|deeply personal, isolating experience. Knowing there was a community of others who bore the same
en|hurts made me feel less alone. Particularly moving to me were the stories of those
en|closest to loved ones afflicted with dementia, who found their lives upended as well. â€œThe
en|impact on family and friends is huge,â€ says Dr. Alvaro Pascual-Leone, senior scientist at the
en|Harvard Medical School affiliate Hinda and Arthur Marcus Institute for Aging Research, and medical director
en|for Hebrew SeniorLifeâ€™s Center for Memory Health. Thatâ€™s especially the case for those who become
en|the patientâ€™s primary caregiver. Their roles in life shift from being a spouse, son, or
en|daughter to something entirely different. Itâ€™s a role they never sought but one they canâ€™t
en|avoid. And as much as Alzheimerâ€™s ravages the minds of those afflicted with it, so
en|too does it ravage the lives of caregivers. Early on, for the caregiver there is
en|a basic fear of the unknown. Most of the newly diagnosed seem only slightly different
en|from their original selves. Many still work, some can still drive. Conversation â€” perhaps not
en|as scintillating as before â€” can still be had. But the storm clouds are visible.
en|Mona (Iâ€™m only using first names to protect the writers' privacy) told me her sister
en|had just been diagnosed. â€œStill, for now, she is our sister and knows us and
en|still has most of her essence. I am not looking forward to that going away.â€
en|Polly wrote that her husband was â€œat the early phases of this challenging disease. .
en|. . I appreciate what my husband still has,â€ she said, even as she looked
en|forward anxiously to the years to come. Susanneâ€™s husband was diagnosed with younger-onset dementia. â€œTo
en|be truthful, much to my later sorrow,â€ she recalled, â€œat first, I was just irritated
en|that he wasnâ€™t acting correctly. Later on, when I knew the diagnosis I went into
en|a panic.â€ â€œI hate feeling so powerless,â€ said Gustavo, whose mother was in the early
en|stages of Alzheimerâ€™s. â€œPowerlessâ€ is particularly apt. With most diseases, there is a sense that
en|a cure or at least a remission is possible. Not so with Alzheimerâ€™s. When I
en|heard from those who were in the early months and years of dealing with the
en|disease, Iâ€™d always write back. But in truth I had little to offer up aside
en|from what seemed like trite advice â€” â€œBe strong,â€ â€œReach out to family and friends.â€
en|All true, I suppose, but none of which, I knew, would avoid the pain ahead.
en|Hei (also Romanized as "hay") is the Cantonese word for "chi," meaning energy flow. It
en|was once a hard-to-explain and largely ethereal concept mostly popular in the South China region.
en|In other parts of China or Asia, even though they used woks, they didn't focus
en|on wok hei. It wasn't until the legendary American Chinese food writer Grace Young coined
en|it poetically as "the breath of a wok" in her book "The Wisdom of the
en|Chinese Kitchen: Classic Family Recipes for Celebration and Healing" in the 1990s that the concept
en|of wok hei was introduced officially to international audiences. "Wok hei is not simply hot
en|food; it's that elusive seared taste that only lasts for a minute or two," Young
en|wrote. In other words, it's a combination of that steaming aroma you breathe in and
en|the almost-burning sensation on your tongue that somehow enhances the flavors of the dish. Related
en|content Bubble waffles: The uniquely Hong Kong snack that's popping up around the world Hei
en|(also Romanized as "hay") is the Cantonese word for "chi," meaning energy flow. It was
en|once a hard-to-explain and largely ethereal concept mostly popular in the South China region. In
en|other parts of China or Asia, even though they used woks, they didn't focus on
en|wok hei. It wasn't until the legendary American Chinese food writer Grace Young coined it
en|poetically as "the breath of a wok" in her book "The Wisdom of the Chinese
en|Kitchen: Classic Family Recipes for Celebration and Healing" in the 1990s that the concept of
en|wok hei was introduced officially to international audiences. "Wok hei is not simply hot food;
en|it's that elusive seared taste that only lasts for a minute or two," Young wrote.
en|In other words, it's a combination of that steaming aroma you breathe in and the
en|almost-burning sensation on your tongue that somehow enhances the flavors of the dish. How a
en|wok works In recent years, an increasing number of food writers and scientists have been
en|modernizing Chinese cooking while looking deeper into its origins, including wok hei. After realizing how
en|little scientific research has been done on Chinese cuisine, Hung-tang Ko, doctoral student at the
en|Georgia Institute of Technology, co-published a research paper titled "The physics of tossing fried rice"
en|with David Hu -- a scientist most famous for his studies on fire ants and
en|an Ig Nobel Prize-winning investigation into why wombats have cube-shaped poop. Related content Bouncing around
en|with one of Hong Kong's last bamboo noodle masters "Wok hei and the Maillard reaction
en|require high heat. The commercial Chinese stoves have a mind-blowing amount of heat coming out
en|of them," explains Ko, who spent months studying how and why chefs toss fried rice
en|with a wok, while also simulating rice trajectories. The Maillard reaction is a chemical interaction
en|that occurs between amino acids and reducing sugars in food placed under high heat. It
en|causes foods to brown and releases aroma and flavors. But why does it have to
en|be cooked in high heat and in such a hurry? "That's how to extract the
en|maximum wok hei in the shortest amount of time. So the aroma you unlocked from
en|the Maillard reaction won't escape," explains The Chairman's Yip. Hence, an important component of wok
en|hei -- apart from the fire and the actual wok -- is the chef's tossing
en|skill. The right way to toss a wok Tossing a wok is a skill that
en|takes time to develop. A young chef at The Chairman spends more than a year
en|practicing on the wok by cooking staff meals before he or she is allowed to
en|stir fry a dish for customers. "Why don't other chefs use a wok? It's heavy
en|and the fire can be intimidating and hard to control -- now you know why
en|none of the Chinese chefs have any arm hair left," says Yip, only half-jokingly. Why
en|won't stirring suffice? In the case of fried rice, every time it leaves the hot
en|wok surface it cools down and avoids getting burnt, as demonstrated in the above video.
en|"Tossing the wok allows better mixing, which is essential when you have super high heat.
en|Stirring under high heat will likely lead to burning," says Ko. During Ko's research, he
en|discovered that chefs often pivot their woks using the edge of the stove -- instead
en|of lifting the entire wok away from the stove -- to save energy and increase
en|speed. Two motions happen simultaneously with each toss: "Back and forth pushing and pulling", and
en|"tilting and rotating the wok back and forth" in a see-saw motion. So what makes
en|the round-bottomed and highly conductive wok such a unique piece of cooking equipment? "Potentially, other
en|utensils would work, too. But you just need to mix at amazing speeds to make
en|sure that the heat is going into your ingredients uniformly," explains Ko. On average, the
en|chefs in the study tossed their wok at a speed of 2.7 times per second.
en|This is also why many Chinese chefs suffer from muscle injuries. Related content From chow
en|mein to udon: A beginner's guide to Asia's best noodles One of the goals of
en|Ko's study was to see if it's possible to create a robot that could help
en|chefs toss their wok to reduce the physical strain on their limbs. Ko thinks his
en|published research can potentially be applied in other parts of life. "Can you imagine a
en|laundry drying machine that uses the wok tossing mechanics to toss clothes? My gut feeling
en|is that it will be more efficient -- and funnier," says Ko. How to make
en|perfect fried rice Fried rice and wok hei the Chairman Kwok Keung Tung has been
en|a chef at The Chairman since its opening in 2009. Maggie Hiufu Wong/CNN Fried rice
en|was brought into the spotlight in July, thanks to a viral YouTube video titled "Uncle
en|Roger DISGUSTED by this Egg Fried Rice Video." In the clip, "Uncle Roger," a character
en|created by UK-based Malaysian stand-up comedian Nigel Ng, reacts to a BBC video on how
en|to cook egg fried rice. He points out everything done wrong in the original egg
en|fried rice video, a response that has gathered more than 17 million views so far.
en|Among the major offenses in the original video? Watery rice. Related content The Uncle Roger
en|controversy: Why people are outraged by a video about cooking rice It's an issue that
en|sits close to the hearts of Hong Kong's chefs. "Fried rice and fried beef noodles
en|are the two dishes often used to judge the wok hei of a restaurant," says
en|Yip. "It is difficult to get each piece of rice or noodle slightly toasted and
en|mixed evenly with the rest of the ingredients without burning it." Ko agrees. "Fried rice
en|is a very symbolic cuisine," he says. "It is surprisingly hard to make perfect fried
en|rice although it looks really simple. The general principle is to keep it hot --
en|by avoiding putting in watery content that cools the materials down -- and mix a
en|lot to prevent sticking and burning." Ko suggests using rice that's been cooked the night
en|before. "It goes back to the high heat argument. When you put (dried leftover rice)
en|in the wok, the moisture will be minimal ... that prevents cooling the wok down
en|or the rice from sticking together," explains the scientist. Related content Regional Chinese food: 8
en|lesser-known cuisines worth trying The Chairman, however, does things a bit differently. "We know most
en|people use leftover rice as it's drier. We don't as we want to keep the
en|inside of the rice moist and retain the most aroma. The trick is to use
en|eggs," says Yip. Kwok, the chef, demonstrates. He first quickly fries the finely chopped ingredients
en|in the wok, drying them before setting them aside. Then he pours in the oil,
en|egg mixture and rice separately. "Egg dries faster than rice. The chef has to act
en|fast and mix all the ingredients. See, you don't even see the egg anymore," says
en|Yip, hurrying this writer to take a bite before the aroma escapes. It's true. The
en|slightly toasted and steaming rice is dry on the surface and each grain is perfectly
en|coated in golden yellow -- you don't see the egg anymore. Each bite of the
en|fried rice is still steaming and packed with flavors. "Taste that?" asks Yip. "This is
en|wok hei." A year of the world's Best Beaches There's a perfect beach for every
en|week of the year. Join us on a 12-month journey to see them all Go
en|to the best beaches Tossing a wok is a skill that takes time to develop.
en|A young chef at The Chairman spends more than a year practicing on the wok
en|by cooking staff meals before he or she is allowed to stir fry a dish
en|for customers. "Why don't other chefs use a wok? It's heavy and the fire can
en|be intimidating and hard to control -- now you know why none of the Chinese
en|chefs have any arm hair left," says Yip, only half-jokingly. Why won't stirring suffice? In
en|the case of fried rice, every time it leaves the hot wok surface it cools
en|down and avoids getting burnt, as demonstrated in the above video. "Tossing the wok allows
en|better mixing, which is essential when you have super high heat. Stirring under high heat
en|will likely lead to burning," says Ko. During Ko's research, he discovered that chefs often
en|pivot their woks using the edge of the stove -- instead of lifting the entire
en|wok away from the stove -- to save energy and increase speed. Two motions happen
en|simultaneously with each toss: "Back and forth pushing and pulling", and "tilting and rotating the
en|wok back and forth" in a see-saw motion. So what makes the round-bottomed and highly
